Date,BTC-USD,EEM,ETH-USD,EWZ,GLD,ILF,SPY,USO,BTC-USD_ret,ETH-USD_ret,SPY_ret,EEM_ret,ILF_ret,EWZ_ret,GLD_ret,USO_ret
2021-09-17,47267.51953125,45.67341232299805,3398.538818359375,22.550846099853516,163.77000427246094,19.112972259521484,413.8677062988281,50.31999969482422,-0.010854079709278335,-0.04958267329461904,-0.009788958968276239,-0.00427357079153265,-0.024567833838390885,-0.027837381496829,-0.0015862999324902439,-0.007523319317769283
2021-09-18,48278.36328125,,3432.018310546875,,,,,,0.02116012615402399,0.00980293690936187,,,,,,
2021-09-19,47260.21875,,3329.447998046875,,,,,,-0.021314594702563614,-0.030341992953112053,,,,,,
2021-09-20,42843.80078125,44.44644546508789,2958.993408203125,21.887191772460938,164.94000244140625,18.588659286499023,406.9666748046875,49.599998474121094,-0.09810793836995628,-0.11795737819471988,,,,,,
2021-09-21,40693.67578125,44.775413513183594,2764.43115234375,22.320598602294922,166.0399932861328,18.82634925842285,406.5823059082031,49.58000183105469,-0.051488267863326775,-0.06801426341716456,-0.0009449189518912835,0.0073741915400438824,0.0127057658844405,0.01960834109463231,0.00664689654260444,-0.00040323942883313627
2021-09-22,43574.5078125,45.33555221557617,3077.867919921875,22.65243148803711,165.4199981689453,19.154918670654297,410.5484619140625,50.47999954223633,0.06839960199678301,0.10740224120202764,0.009707594692743899,0.012432358539175795,0.017302087417236323,0.014757240379889182,-0.0037409995549623856,0.017989645626378586
2021-09-23,44895.09765625,45.69118881225586,3155.523681640625,22.963945388793945,163.50999450683594,19.343669891357422,415.5366516113281,51.380001068115234,0.02985630902322461,0.02491734340194673,0.012076843518415445,0.007813932525471653,0.00980569626817562,0.013658197547411932,-0.011613566243419594,0.017671803305539066
2021-09-24,42839.75,45.14883041381836,2931.669189453125,22.638885498046875,163.3000030517578,19.091999053955078,416.2210998535156,51.81999969482422,-0.04686219528987527,-0.0735825168405753,0.0016457878402081289,-0.011941099255810444,-0.013095878965383917,-0.01425636917480365,-0.0012850982867509395,0.008527156774534996
2021-09-25,42716.59375,,2925.565673828125,,,,,,-0.002878952738409655,-0.0020840953032145396,,,,,,
2021-09-26,43208.5390625,,3062.265380859375,,,,,,0.011450682044497961,0.045667107856888885,,,,,,
2021-09-27,42235.73046875,45.44224166870117,2934.138916015625,22.57793617248535,163.63999938964844,19.189868927001953,415.0303955078125,52.90999984741211,-0.022771582829569807,-0.042740937032609935,,,,,,
2021-09-28,41034.54296875,44.855438232421875,2807.296630859375,21.758522033691406,162.0500030517578,18.5537052154541,406.66668701171875,52.400001525878906,-0.028852332947741827,-0.04419205837126463,-0.020357860648112295,-0.012997270751084092,-0.03371296853954871,-0.036967655421931485,-0.009763940911599527,-0.009685733585303844
2021-09-29,41564.36328125,44.437557220458984,2853.143310546875,21.893962860107422,161.32000732421875,18.588659286499023,407.3512268066406,52.31999969482422,0.012828924814572349,0.016199335296305763,0.0016818793411438027,-0.009359839718674344,0.0018821678066283049,0.006205431895477225,-0.0045149330127863515,-0.00152791913074966
2021-09-30,43790.89453125,44.79319381713867,3001.678955078125,21.758522033691406,164.22000122070312,18.5537052154541,402.3724060058594,52.560001373291016,0.05218276011816411,0.050750481317291936,-0.012297735538982264,0.007971208930623365,-0.001882167806628433,-0.006205431895477203,0.01781698430701417,0.004576698988345329
2021-10-01,48116.94140625,44.748741149902344,3307.51611328125,22.401866912841797,164.58999633789062,18.95218276977539,407.1542663574219,53.2599983215332,0.09420841893127979,0.09702570492125512,0.011814103556851066,-0.0009928905580294707,0.021249599454543844,0.02913880127615335,0.0022505110921036547,0.013230148566782401
2021-10-02,47711.48828125,,3391.6943359375,,,,,,-0.008462113921141138,0.02513211190777341,,,,,,
2021-10-03,48199.953125,,3418.358642578125,,,,,,0.010185835179136425,0.007830906157729635,,,,,,
2021-10-04,49112.90234375,44.09080505371094,3380.089111328125,21.704345703125,165.36000061035156,18.532732009887695,401.90350341796875,54.4900016784668,0.018763728593427256,-0.011258433355315508,,,,,,
2021-10-05,51514.8125,44.40199661254883,3518.5185546875,21.575679779052734,164.58999633789062,18.441850662231445,406.08538818359375,55.630001068115234,0.047747610534684515,0.04013796243015964,0.010351434655943419,0.007033178648442008,-0.004915892167435377,-0.005945759120469566,-0.004667408258473519,0.020705413889333023
2021-10-06,55361.44921875,44.153045654296875,3580.56201171875,21.677255630493164,165.02999877929688,18.441850662231445,407.7730712890625,54.15999984741211,0.07201410137731079,0.01747973872931597,0.004147368636231514,-0.005622528265264401,0.0,0.004696839056649658,0.002669757352534067,-0.026780017500881825
2021-10-07,53805.984375,45.01546859741211,3587.974853515625,21.568904876708984,164.16000366210938,18.441850662231445,411.29864501953125,55.36000061035156,-0.028498794333346032,0.0020681610706543684,0.008608758998300553,0.019344268399197485,0.0,-0.005010894804479403,-0.005285683868044846,0.021914696547885023
2021-10-08,53967.84765625,45.18439483642578,3563.75927734375,21.995542526245117,164.22999572753906,18.56768798828125,410.5484619140625,55.470001220703125,0.0030037607441677503,-0.006771971181186702,-0.0018256031018233322,0.0037456029328470372,0.006800290712746353,0.019587131941224335,0.00042627404378714777,0.0019850337391385613
2021-10-09,54968.22265625,,3575.716796875,,,,,,0.01836679291081593,0.003349694175783596,,,,,,
2021-10-10,54771.578125,,3425.852783203125,,,,,,-0.003583836316874845,-0.042815230151979806,,,,,,
2021-10-11,57484.7890625,45.09549331665039,3545.35400390625,21.758522033691406,163.9199981689453,18.38592529296875,407.57623291015625,56.18000030517578,0.04834896270757248,0.034287586538183354,,,,,,
2021-10-12,56041.05859375,44.864322662353516,3492.5732421875,21.704345703125,164.66000366210938,18.434860229492188,406.5729064941406,56.11000061035156,-0.02543576350608531,-0.014999231849763954,-0.002464725135428644,-0.005139431658932655,0.002658007679062081,-0.002492995121877251,0.004504271350483098,-0.0012467664675561883
2021-10-13,57401.09765625,45.4866943359375,3606.20166015625,22.05649185180664,167.58999633789062,18.609634399414062,408.0356140136719,56.15999984741211,0.023978814816483514,0.032016263514870025,0.003591195168509496,0.013776967616441428,0.009435975221720124,0.016094470295856762,0.01763773443447277,0.0008906963598861551
2021-10-14,57321.5234375,45.62895584106445,3786.01416015625,21.98876953125,168.0,18.616621017456055,414.8990173339844,56.810001373291016,-0.0013872457018979745,0.048658746194800685,0.01668069905151906,0.003122660496852306,0.0003753597049063434,-0.0030751264402823983,0.0024434808580754102,0.0115076337419032
2021-10-15,61593.94921875,46.18020248413086,3862.634765625,22.523757934570312,165.3300018310547,19.098989486694336,418.0588684082031,57.150001525878906,0.0718874583745788,0.020035739475399373,0.007587097225704242,0.012008677078325862,0.02558064241454806,0.024038813165660367,-0.0160204917648545,0.005967026197924586
2021-10-16,60892.1796875,,3830.382080078125,,,,,,-0.011458884632588321,-0.008384974363497505,,,,,,
2021-10-17,61553.6171875,,3847.1044921875,,,,,,0.010803865067540788,0.004356227365992981,,,,,,
2021-10-18,62026.078125,46.06462097167969,3748.76025390625,22.252878189086914,164.9199981689453,18.92422103881836,419.2965393066406,56.959999084472656,0.007646292349290159,-0.025895599030286126,,,,,,
2021-10-19,64261.9921875,46.6781005859375,3877.65087890625,21.270936965942383,165.4499969482422,18.497774124145508,422.5312805175781,57.41999816894531,0.03541344366049976,0.03380434033523954,0.007685080143914442,0.013229902078682795,-0.022792230812301327,-0.04512967776222746,0.003208519186409284,0.008043391773563368
2021-10-20,65992.8359375,46.66921615600586,4155.9921875,21.413148880004883,166.89999389648438,18.672550201416016,424.1909484863281,58.119998931884766,0.026577834542035658,0.06932166672355176,0.0039202232737036566,-0.00019035212298660587,0.009404134535101947,0.006663487688782411,0.008725778175468667,0.01211717752020398
2021-10-21,62210.171875,46.366912841796875,4054.32275390625,20.38380241394043,166.75,18.07832908630371,425.2973937988281,57.40999984741211,-0.059027668390729156,-0.02476753487036384,0.002604970270001307,-0.00649864480348676,-0.03234060886657322,-0.04926458083671485,-0.0008991093021597419,-0.01229131880264214
2021-10-22,60692.265625,46.26911163330078,3970.181884765625,20.37026023864746,167.77000427246094,18.008419036865234,424.85662841796875,58.029998779296875,-0.02470225108270476,-0.020971750100473262,-0.0010369072164165968,-0.002111516451348097,-0.0038745600827523835,-0.0006645804079381373,0.006098334452755203,0.01074159564510878
2021-10-23,61393.6171875,,4171.66357421875,,,,,,0.011489604888576206,0.049502986465353095,,,,,,
2021-10-24,60930.8359375,,4087.903076171875,,,,,,-0.007566491344887265,-0.020282751648381038,,,,,,
2021-10-25,63039.82421875,46.50917053222656,4217.876953125,21.128725051879883,168.92999267578125,18.50476837158203,427.1351013183594,57.83000183105469,0.03402727333400422,0.031299766509272686,,,,,,
2021-10-26,60363.79296875,46.26911163330078,4131.10205078125,20.647912979125977,167.67999267578125,18.329994201660156,427.51947021484375,58.45000076293945,-0.04337718610106227,-0.020787698018054492,0.0008994719859962085,-0.005174905787147157,-0.00948970316678064,-0.023019243601717445,-0.007427027125168416,0.01066399713809446
2021-10-27,58482.38671875,45.895687103271484,3930.25732421875,20.7088565826416,168.1199951171875,18.092308044433594,425.6254577636719,56.900001525878906,-0.03166384386368273,-0.04983931112215124,-0.004440079289349847,-0.008103453348480708,-0.013051867495290517,0.0029472150883545012,0.0026206236403640355,-0.02687633302179633
2021-10-28,60622.13671875,45.94013977050781,4287.31884765625,20.377025604248047,168.0800018310547,17.959484100341797,429.7323303222656,57.400001525878906,0.03593449158802419,0.0869566596858413,0.00960277482654983,0.0009680899540258017,-0.007368540489480833,-0.016153392656812707,-0.00023791366260843256,0.00874896195963918
2021-10-29,62227.96484375,45.2733154296875,4414.74658203125,19.8555850982666,166.64999389648438,17.53304100036621,430.60430908203125,57.150001525878906,0.026144375505153635,0.0292888727711617,0.002027064798609079,-0.014621444153352533,-0.02403117958255219,-0.025922737635462653,-0.008544299301700552,-0.004364912968413896
2021-10-30,61888.83203125,,4325.650390625,,,,,,-0.0054647503804892625,-0.02038792468183558,,,,,,
2021-10-31,61318.95703125,,4288.07421875,,,,,,-0.009250698649359285,-0.008724776317407503,,,,,,
2021-11-01,61004.40625,45.62895584106445,4324.626953125,20.17386817932129,167.52000427246094,17.735776901245117,431.3450012207031,57.529998779296875,-0.005142950065019365,0.008488150955212685,,,,,,
2021-11-02,63226.40234375,45.219970703125,4584.798828125,19.808176040649414,167.16000366210938,17.456140518188477,433.0890197753906,57.529998779296875,0.0357758773484733,0.05842034560426265,0.004035058497525871,-0.009003692534599657,-0.01589241446089113,-0.0182933286110489,-0.0021513131388870075,0.0
2021-11-03,62970.046875,45.433345794677734,4607.19384765625,20.343170166015625,165.77000427246094,17.714801788330078,435.73309326171875,55.34000015258789,-0.004062805617150114,0.004872733178223109,0.006086589209616218,0.00470750533657999,0.014709070428832476,0.02665045336480732,-0.0083501482773226,-0.03881055254059268
2021-11-04,61452.23046875,45.32666015625,4537.32421875,19.82172203063965,167.64999389648438,17.428176879882812,437.7864990234375,54.91999816894531,-0.02439903425460908,-0.015281502662407579,0.004701461906939552,-0.002350940514973969,-0.01631229195535339,-0.025966828567518092,0.011277125295739413,-0.007618429556688859
2021-11-05,61125.67578125,45.2733154296875,4486.2431640625,20.2822208404541,169.83999633789062,17.665868759155273,439.3054504394531,56.54999923706055,-0.005328129187967981,-0.011321819445762802,0.0034636116212609066,-0.001177588236243855,0.01354620190575725,0.022966273014428943,0.012978359326946427,0.02924764151134426
2021-11-06,61527.48046875,,4521.5810546875,,,,,,0.006551908440948538,0.00784608381626105,,,,,,
2021-11-07,63326.98828125,,4620.5546875,,,,,,0.028827681539784322,0.021653036574546432,,,,,,
2021-11-08,67566.828125,45.69118881225586,4812.08740234375,20.261905670166016,170.4499969482422,17.742767333984375,439.6805419921875,57.09000015258789,0.06480556096155835,0.04061620124436954,,,,,,
2021-11-09,66971.828125,45.51336669921875,4735.06884765625,20.593732833862305,171.2899932861328,17.882583618164062,438.2271423339844,57.970001220703125,-0.008845099182201409,-0.016134694668512174,-0.0033110565312608757,-0.0038994179043377866,0.007849298227216516,0.016244243025817857,0.004916006634195484,0.015296683760210513
2021-11-10,64995.23046875,45.32666015625,4636.17431640625,20.607280731201172,173.14999389648438,17.763742446899414,434.7016906738281,56.31999969482422,-0.02995816542044536,-0.021106741316112072,-0.008077338482889536,-0.004110672626151915,-0.006667818240340763,0.0006576487641870202,0.010800248284572371,-0.028875949977955874
2021-11-11,64949.9609375,46.109073638916016,4730.38427734375,21.304800033569336,174.1199951171875,18.12027359008789,434.84228515625,56.220001220703125,-0.0006967481072823624,0.02011691639529473,0.0003233752117316465,0.017114371977313813,0.019871960565141622,0.03328795410968778,0.005586453042738802,-0.0017771192398281883
2021-11-12,64155.94140625,46.23354721069336,4667.115234375,20.898473739624023,174.4499969482422,17.952489852905273,438.12396240234375,55.97999954223633,-0.012300437518712916,-0.01346528379168726,0.0075184870298207656,0.002695908910117758,-0.009302583508429389,-0.019256271523822116,0.0018934614978916627,-0.004278111281319079
2021-11-13,64469.52734375,,4651.46044921875,,,,,,0.00487596370827555,-0.0033599125907330814,,,,,,
2021-11-14,65466.83984375,,4626.35888671875,,,,,,0.015351084638069591,-0.005411104234516528,,,,,,
2021-11-15,63557.87109375,46.082401275634766,4557.50390625,20.898473739624023,174.17999267578125,17.875593185424805,438.2741394042969,56.06999969482422,-0.029592905846716044,-0.014995056480306117,,,,,,
2021-11-16,60161.24609375,46.14463806152344,4216.365234375,20.404117584228516,172.9199981689453,17.54702377319336,440.0086669921875,56.20000076293945,-0.05492245425158357,-0.07780164664278183,0.003949820787336679,0.0013496431368324436,-0.018551923270457706,-0.023939406645045867,-0.007260156004477963,0.0023158657822633685
2021-11-17,60368.01171875,45.904579162597656,4287.59375,20.11968994140625,174.5,17.1765079498291,438.93975830078125,55.0,0.00343096492223367,0.01675224011100887,-0.002432245596220875,-0.0052158932016860005,-0.021341716586604338,-0.014037788200974463,0.009095692432078762,-0.021583585242609525
2021-11-18,56942.13671875,45.344444274902344,4000.65087890625,19.740459442138672,173.94000244140625,16.86890983581543,440.4305725097656,55.54999923706055,-0.058423750403308876,-0.06926861053318167,0.0033906434752410536,-0.012277214644872234,-0.018070360370314092,-0.019028626233681067,-0.0032143154449525086,0.00995031711888432
2021-11-19,58119.578125,45.2733154296875,4298.306640625,19.754003524780273,172.61000061035156,16.84095001220703,439.6429748535156,53.779998779296875,0.02046697304630566,0.0717640730233107,-0.0017898455620407737,-0.0015698657758629545,-0.0016588517511541313,0.0006858725074396466,-0.007675708262916443,-0.03238187420872413
2021-11-20,59697.1953125,,4409.93115234375,,,,,,0.02678245961804076,0.02563793699111015,,,,,,
2021-11-21,58730.4765625,,4269.73291015625,,,,,,-0.016326255638854346,-0.03230780265397009,,,,,,
2021-11-22,56289.2890625,44.90877914428711,4088.457763671875,19.747228622436523,168.74000549316406,16.959794998168945,438.4053039550781,54.45000076293945,-0.042454514477448545,-0.04338345092224233,,,,,,
2021-11-23,57569.07421875,44.864322662353516,4340.763671875,19.9977970123291,167.27999877929688,17.120580673217773,438.9866638183594,56.20000076293945,0.022481248103212805,0.059882469847224416,0.0013252000695571945,-0.000990418837557841,0.00943574504795047,0.012608959517213959,-0.008690053468478977,0.031633907084367203
2021-11-24,56280.42578125,44.80208969116211,4239.9814453125,20.194185256958008,167.1199951171875,17.155534744262695,440.15869140625,55.880001068115234,-0.02263871996463873,-0.023491400765718547,0.0026662901083742726,-0.0013881001715269113,0.0020395591936843713,0.009772586297936918,-0.0009569597921073518,-0.005710216971873679
2021-11-25,57274.6796875,,4274.7431640625,,,,,,0.01751183816078035,0.008165128873313079,,,,,,
2021-11-26,53569.765625,43.29949951171875,4030.908935546875,19.896217346191406,166.85000610351562,16.736085891723633,430.341796875,49.630001068115234,-0.06687380102128215,-0.05873212915499167,,,,,,
2021-11-27,54815.078125,,4096.912109375,,,,,,0.02298046960742265,0.01624165305284872,,,,,,
2021-11-28,57248.45703125,,4294.45361328125,,,,,,0.043435386277887976,0.04709078684110003,,,,,,
2021-11-29,57806.56640625,43.46842956542969,4445.10498046875,19.869129180908203,166.6199951171875,16.778032302856445,435.62060546875,50.16999816894531,0.009701684218223901,0.034479153599218576,,,,,,
2021-11-30,57005.42578125,43.42396926879883,4631.47900390625,19.632104873657227,165.5,16.631221771240234,427.1444091796875,47.90999984741211,-0.013955922421075117,0.04107277003664529,-0.0196495427334328,-0.0010233415375189275,-0.008788671322558854,-0.012000999851418,-0.006744546424564762,-0.046092954289012306
2021-12-01,57229.828125,43.584007263183594,4586.990234375,19.313817977905273,166.16000366210938,16.491405487060547,422.40008544921875,47.040000915527344,0.003928780734843055,-0.00965216974274941,-0.011169216167275352,0.0036787012235976317,-0.008442392780447897,-0.016345432789470343,0.003980006790395922,-0.018325924657032255
2021-12-02,56477.81640625,44.117469787597656,4511.30224609375,20.12646484375,165.24000549316406,17.19049072265625,428.8696594238281,48.290000915527344,-0.013227302108743101,-0.016638228436503717,0.01520011389063403,0.01216556714331263,0.04151700034181903,0.041214810782821014,-0.005552205835401061,0.02622619579128065
2021-12-03,53598.24609375,43.49509811401367,4220.7060546875,20.160324096679688,166.6300048828125,17.064655303955078,425.1378479003906,48.0,-0.05233158566534184,-0.06658343260740118,-0.008739584241322837,-0.014207599607471757,-0.007346982823149197,0.001680911375294299,0.008376819081740972,-0.006023507936502145
2021-12-04,49200.703125,,4119.58740234375,,,,,,-0.08560843085516442,-0.024249412305841624,,,,,,
2021-12-05,49368.84765625,,4198.32275390625,,,,,,0.003411696472447897,0.01893208793772683,,,,,,
2021-12-06,50582.625,43.83295440673828,4358.7373046875,20.451522827148438,166.22000122070312,17.29535484313965,430.1729431152344,50.5099983215332,0.024288526851428814,0.03749730517741086,,,,,,
2021-12-07,50700.0859375,44.52646255493164,4315.0615234375,20.803665161132812,166.80999755859375,17.623920440673828,439.0710144042969,51.59000015258789,0.002319467736866812,-0.010070823926960222,0.020473842890873922,0.015697758386148907,0.01881913595680591,0.01707183526242443,0.0035432060613326127,0.021156554964686693
2021-12-08,50504.796875,44.704280853271484,4439.35791015625,21.189672470092773,166.89999389648438,17.819665908813477,440.23370361328125,52.41999816894531,-0.0038592862213869153,0.0283981686841627,0.0026445664689111743,0.003985588978276239,0.011045578535014243,0.01838473449185505,0.0005393685677794685,0.015960304750538758
2021-12-09,47672.12109375,44.49089813232422,4119.81591796875,20.63436508178711,165.8800048828125,17.52605438232422,437.26141357421875,51.02000045776367,-0.057721555808476536,-0.07470126889815015,-0.00677451383687023,-0.004784633664056335,-0.01661407818428727,-0.026556021609755495,-0.006130129283900702,-0.027070441278895175
2021-12-10,47243.3046875,44.52646255493164,3908.49609375,20.776578903198242,166.5800018310547,17.58197784423828,441.37762451171875,52.029998779296875,-0.009035819421615396,-0.05265581300515999,0.009369583804579366,0.0007990446857801454,0.0031857957091872184,0.006868444271474937,0.004211020685246302,0.01960273015478214
2021-12-11,49362.5078125,,4084.452392578125,,,,,,0.04388024071672512,0.04403499684816347,,,,,,
2021-12-12,50098.3359375,,4134.453125,,,,,,0.014796607838164322,0.012167398488535382,,,,,,
2021-12-13,46737.48046875,43.8203239440918,3784.226806640625,20.562267303466797,167.0,17.252609252929688,437.4677734375,51.439998626708984,-0.06944137030817533,-0.08851347686673891,,,,,,
2021-12-14,46612.6328125,43.72112274169922,3745.4404296875,20.374019622802734,165.44000244140625,17.140581130981445,434.4578857421875,50.91999816894531,-0.002674827620426481,-0.010302372946123368,-0.006904028157196796,-0.002266383492857563,-0.0065145755250224395,-0.009197170615807018,-0.009385206339641532,-0.010160315502650334
2021-12-15,48896.72265625,43.5948600769043,4018.388671875,20.439180374145508,166.14999389648438,17.237672805786133,441.2463073730469,51.619998931884766,0.04783877809998121,0.07034177960891322,0.015504225439719736,-0.0028920879941102076,0.005648450507438049,0.0031931241222340557,0.004282351988516796,0.013653435868815043
2021-12-16,47665.42578125,43.64897537231445,3962.4697265625,20.7215518951416,168.16000366210938,17.514015197753906,437.3551940917969,51.869998931884766,-0.025504064198459072,-0.014013495196179625,-0.008857573575791897,0.0012405530332698827,0.015904160788148367,0.013720647581448352,0.012024970840539904,0.004831394172570662
2021-12-17,46202.14453125,43.432533264160156,3879.486572265625,20.48262596130371,167.8000030517578,17.454265594482422,432.7004699707031,50.779998779296875,-0.031180093256039692,-0.02116468104642357,-0.010699932711576847,-0.004971033627109896,-0.0034173633971113686,-0.011597300282196184,-0.002143116686188639,-0.02123801553367177
2021-12-18,46848.77734375,,3960.860107421875,,,,,,0.01389869565630835,0.02075838238247958,,,,,,
2021-12-19,46707.015625,,3922.592529296875,,,,,,-0.0030305301841360094,-0.009708405810989045,,,,,,
2021-12-20,46880.27734375,42.783206939697266,3933.844482421875,19.903404235839844,167.08999633789062,16.931459426879883,428.0993957519531,49.900001525878906,0.003702680378992096,0.0028643928033790767,,,,,,
2021-12-21,48936.61328125,43.504676818847656,4020.260009765625,19.925125122070312,167.02000427246094,17.073362350463867,435.7019958496094,51.56999969482422,0.042928792887466996,0.021729392067072688,0.017603112216358387,0.01672278102055922,0.008346095634723265,0.0010907200810088627,-0.00041897618344674124,0.032919068808959624
2021-12-22,48628.51171875,43.71210479736328,3982.099609375,20.20025634765625,168.58999633789062,17.26007652282715,440.0584411621094,52.47999954223633,-0.006315834406489169,-0.009537359345520004,0.009949025013835891,0.0047566160036323175,0.010876627520782388,0.013713790495894615,0.00935611880010715,0.01749203376803489
2021-12-23,50784.5390625,43.93756103515625,4108.015625,20.091651916503906,168.97000122070312,17.275014877319336,442.79656982421875,53.130001068115234,0.043381939329586325,0.031130875373133478,0.006202915331327411,0.005144497309653433,0.0008651116773244019,-0.005390893549126702,0.002251481491211197,0.012309624653455446
2021-12-24,50822.1953125,,4047.98291015625,,,,,,0.0007412156675569818,-0.014721385436212006,,,,,,
2021-12-25,50429.859375,,4093.281005859375,,,,,,-0.0077497271989944395,0.011128140207425564,,,,,,
2021-12-26,50809.515625,,4067.328125,,,,,,0.007500204929835927,-0.0063605468513840005,,,,,,
2021-12-27,50640.41796875,44.135963439941406,4037.547607421875,20.36678123474121,169.3699951171875,17.521480560302734,449.06304931640625,54.52000045776367,-0.003333620966693561,-0.007348823741771372,,,,,,
2021-12-28,47588.85546875,43.99167251586914,3800.89306640625,20.221973419189453,168.63999938964844,17.439329147338867,448.69610595703125,54.66999816894531,-0.062151426511976506,-0.06040142319578915,-0.0008174650799241477,-0.0032745926165553426,-0.004699637385662782,-0.007135396549114847,-0.004319380340024978,0.002747464189462748
2021-12-29,46444.7109375,43.79326629638672,3628.53173828125,19.83824348449707,168.58999633789062,17.20033073425293,449.2700500488281,55.08000183105469,-0.024336011956341844,-0.04640796995498094,0.0012783202710148836,-0.004520286965005037,-0.013799339048499957,-0.01915824232838268,-0.0002965516280151311,0.007471627689956004
2021-12-30,47178.125,44.29495620727539,3713.85205078125,20.36334991455078,169.8000030517578,17.55882453918457,448.02801513671875,55.099998474121094,0.01566773871313257,0.023241539950406245,-0.002768390468104369,0.011390747164673342,0.02062803391426495,0.026125148371735577,0.007151581744182501,0.00036298136196358135
2021-12-31,46306.4453125,44.078399658203125,3682.6328125,20.443462371826172,170.9600067138672,17.521480560302734,446.89892578125,54.36000061035156,-0.018649172756865187,-0.00844169203451989,-0.002523312022311608,-0.0049009564118954,-0.002129057480102342,0.003926430696751222,0.006808358432551388,-0.013521087955069774
2022-01-01,47686.8125,,3769.697021484375,,,,,,0.02937373314776973,0.023366698020121392,,,,,,
2022-01-02,47345.21875,,3829.56494140625,,,,,,-0.007189054400021723,0.01575657184191493,,,,,,
2022-01-03,46458.1171875,44.39421463012695,3761.38037109375,19.926368713378906,168.3300018310547,17.40198516845703,449.4864196777344,54.83000183105469,-0.018914636695763702,-0.01796519441683337,,,,,,
2022-01-04,45897.57421875,44.240821838378906,3794.056640625,19.838970184326172,169.57000732421875,17.349700927734375,449.3358459472656,55.59000015258789,-0.012138934663861074,0.008649790399625644,-0.00033504673312168237,-0.0034612259665679434,-0.0030090212041682394,-0.004395721108092054,0.007339514803169255,0.013765808899177159
2022-01-05,43569.00390625,43.518959045410156,3550.386962890625,19.314594268798828,169.05999755859375,17.05842399597168,440.70770263671875,55.43000030517578,-0.05206628845481275,-0.06637919922310019,-0.019388744777740687,-0.016451250590124786,-0.01693111092550732,-0.026787204596110288,-0.003012197052209778,-0.0028823627729382298
2022-01-06,43160.9296875,43.717472076416016,3418.408203125,19.496673583984375,166.99000549316406,17.26007652282715,440.2936706542969,56.88999938964844,-0.009410297303589778,-0.03788159613599658,-0.000939912298561155,0.004551157609350978,0.011751961456978391,0.009382875700147182,-0.012319703780209438,0.02599859909660947
2022-01-07,41557.90234375,44.11449432373047,3193.21044921875,19.860822677612305,167.75,17.61110496520996,438.5529479980469,56.66999816894531,-0.037847988650375176,-0.06814818392330264,-0.003961385060083911,0.009040557047525445,0.020133547821231015,0.018505216024978784,0.004540812572282988,-0.0038746301632312623
2022-01-08,41733.94140625,,3091.97265625,,,,,,0.004227048332596754,-0.03221753381880831,,,,,,
2022-01-09,41911.6015625,,3157.75146484375,,,,,,0.004247935206112907,0.0210509252603742,,,,,,
2022-01-10,41821.26171875,44.11449432373047,3083.097900390625,19.656892776489258,168.25999450683594,17.416919708251953,438.00726318359375,56.15999984741211,-0.002157811766201214,-0.023925309249448398,,,,,,
2022-01-11,42735.85546875,45.13412094116211,3238.111572265625,20.38519859313965,170.2899932861328,17.93225860595703,441.99676513671875,58.15999984741211,0.021633410637439378,0.049055408505269085,0.009067070505809138,0.02285012442308164,0.02915911689322789,0.036381024108183106,0.01199245713664559,0.03499307360114083
2022-01-12,43949.1015625,45.88304901123047,3372.25830078125,21.011539459228516,170.74000549316406,18.417722702026367,443.1917419433594,58.90999984741211,0.027993907251911834,0.04059232704491726,0.002699939104492002,0.01645722392168474,0.02671214370434409,0.03026270651823659,0.0026391371424113854,0.012813022341733761
2022-01-13,42591.5703125,45.23337936401367,3248.28857421875,20.96784019470215,170.16000366210938,18.425189971923828,437.08514404296875,58.27000045776367,-0.03137582795207003,-0.03745437376600755,-0.013874488716066287,-0.014260450470316845,0.0004053572021187775,-0.002081940260721467,-0.003402771341298051,-0.010923463932520085
2022-01-14,43099.69921875,45.21533203125,3310.00146484375,21.200899124145508,169.6699981689453,18.529748916625977,437.263916015625,59.970001220703125,0.011859664695822615,0.01882036684483606,0.0004089258702593346,-0.00039906224698563994,0.005658741529908279,0.011053747692493314,-0.002883829150556528,0.02875706852475856
2022-01-15,43177.3984375,,3330.53076171875,,,,,,0.0018011556222094572,0.006183047255123135,,,,,,
2022-01-16,43113.87890625,,3350.921875,,,,,,-0.0014722123644015362,0.006103815352282093,,,,,,
2022-01-17,42250.55078125,,3212.304931640625,,,,,,-0.02022757169904886,-0.04224676783784577,,,,,,
2022-01-18,42375.6328125,44.41226577758789,3164.025146484375,21.04067039489746,169.38999938964844,18.40278434753418,429.5201110839844,60.970001220703125,0.002956109256612036,-0.015143729147734823,,,,,,
2022-01-19,41744.328125,44.601749420166016,3095.825927734375,21.76897430419922,172.0800018310547,18.701528549194336,425.0601806640625,61.04999923706055,-0.01500991044287061,-0.021790268306875832,-0.010437804275462184,0.0042573953857241,0.01610328471630059,0.03402850879586261,0.015755750605134237,0.0013112281186550545
2022-01-20,40680.41796875,44.86342239379883,3001.1201171875,21.943767547607422,171.64999389648438,18.701528549194336,420.3555908203125,60.65999984741211,-0.02581674309560386,-0.031069137876988995,-0.011129762576231977,0.005849733801824314,0.0,0.007997401564282284,-0.0025020112544038944,-0.006408688314779263
